id_train,review,label
5426,"pake ini waktu kulit wajah mulai kusam, komedo gabisa santai, warna kulit mulai belang2, beruntusan, kasar, ato lagi males scrub hehe. efeknya sih bikin kulit agak bebas dari kotoran.. ga mencerahkan kalo di aku, tp ditemenku katanya bisa cerah. aku pake 3hari sekali ato tergantung aktivitas siangnya sih asal ga tiap hari aja, pernah tiap sore aku pake malah kering kulitku",1
5427,"Sebelumnya aku pakai sunscreen wardah yg warna biru, entah kenapa itu buat kulit aku kusam dan cepet berminyak. Nah, akhirnya aku ganti coba pakai yg varian ini. So far lebih enak pakai yg ini. Lebih cepet ng blendnya, ga buat kulit wajah jadi kusam. Ada kesan glowing tp ga berminyak.",1
5428,"beli ini karena iseng, jadi beli size kecil nya dulu, seneng tuh kan ya pake sleeping mask pertama kali dan aku pakenya ga terlalu banyak sih kaya secuil gitu karena kan aku pikir bagus gitu ya jadi hemat hematin, eh baru sekali pake besoknya jerawat muncul dan lumayan gatel dan jadi bikin beruntusan, yaudah ngga aku lanjutin, oya ini wanginya agak strong gitu menurut aku.",0
5429,"Ini tu sabun muka pertama aku ???????????? ih dia ampuh bgt si di muka aku yg suka batiba muncul jiriwit.. Eh dia juga rumah buat kulit muka aku ni ???????? klo lgi coba skincare baru trus ga cocok pasti balik pake fw ini, cuma dia emng bikin kulit kyk ketarik gitu selesai kita pake..",1
5430,"untuk harga nya yg 160rb lumayan mahal menurut aku kalau untuk sleep mask, khasiatnya jg ga yg gimana gimana paling bikin glowing pas malem doang ga ada efek nyerahin di aku. sekarang lg coba makobyseris sleep mask nanti aku bandingkn bagusan yg mana. emang ga ada efek break out sih pas make cmn khasiatnga kurang nampol , for me i dont like this one",0
5431,"produk pertama dikala nyoba skincare pas sma inget banget karna harganya murah dan pada saaat itu muka lagi kusem banget banget dan lagi banyak banyak nya komedo dimuka, dan pas ketika kalinya pake tadaa jerawat kecil kecil pada numbuh di sekitar kening dan pioi akhirnya langsung ku stop pemakaian",0
5432,"waktu itu beli ini di Alfamart kebetulan ada promo. yaudah beli karena penasaran juga bnyak review positif dari produk ini. dan ternyata hasilnya ga sebagus itu di kulit aku yang oily ini ,dia bikin beruntusan kecil kecil dekat hidung sama bikin komedo putih bermunculan.",0
5433,"packagingnya lucu. teksturnya padet, bau mint gitu enak bgt, tp scrubnya gede2 lebih gede dari gula dan bikin wajah iritasi jd merah2 gt:(((dan parahnya abis merah2 besonya bruntusan. krg cocok si di wajahku, sedih bgtt. padahal liat review org2 pd cocok gt:(",0
5434,"Ga cocok ya allah :"" padahal udah naro harapan yang besar banget buat masker ini ngebantu jerawat jerawat batu di muka ???? cuma apa daya malah bikin BO di tambah pori pori ngebuka dan komedo nya menumpukkk :""",0
5435,"Suka banget sama sunscreen dari azarine yang SPF 45 PA ++, suncreenya dapat melembabkan kulit wajahku dan bisa melindungi kulit wajahku dari paparan sinar matahari. Untuk teksturnya bagus ya, ringan dan mudah meresap. Dan yang paling aku suka lagi sunscreen ini no whitecast ????",1
5436,"bagus banget dimuka aku. dia bikin muka aku lebih lembab dan lebih cerahan, lebih terawat gitu. sebelum pake ini muka aku belang karena berhijab. nah setelah pakai dia bikin warna kulit aku jadi merata gitu walaupun agak lama. . so far aku suka.. primadonanya sih skincare ini diantara yang lain buat aku",1
5437,sunscreen andalan krn cocok banget untuk kulit berminyak. terjangkau harganya dan mudah ditemukan baik di minimarket sekalipun. kemasan yang slim membuat mudah dibawa pas travelling. must have item pokoknya.,1
5438,"Ini bagus bgt untuk anak remaja, ga terlalu cair, mudah diaplikasikan, terus juga aman di kulitku yang berminyak dan kadang combination gitu. Awalnya aku pake buat kalo malem tidur, tapi karena whitecast gitu jd aku pake sbg moisturizer dan juga sbg tone up cream gitu di pagi hari. Nanti di set pake bedak tabur dikit udah bagus. Sayangnya dulu aku pernah bbrp kali pulang kemaleman dan lupa double cleansing alhasil bruntusan wkwkwk",1
5439,sediih bangett ga cocok:( padahal udah berekpetasi tinggi karena kata orang-orang bagus dan ingredientnya cuman 1 dan baguss. tapi sayangnya setelah aku pake beberapa kali langsung beruntusan muka aku:( untung aja belinya yang share in jar kecill,0
5440,"dingin banget pas pake ini. buat kulit berminyak oke banget cuma dia kayak buka pori pori wajah gitu di muka aku. wangi nya enak kok gak ganggu, konsistensi nya cair lah ya, worth to buy buat para pemula.",1
5441,Beli inih karna sering bgt liat dimana2 yg katanya bagus jadi cus langsung coba. Aku biasanya pake dia buat setting spray setelah make up dan bener hasil nya make up gak gampang ke gesek dan jadi lebih tahan lama. Wangi nya jga enak dan spray nya sendiri lumayan halus2 gak bikin banjir di muka. Oiyah aku pake dia jga klo kulit aku lgi kering dan dia lumayan buat ngelembabpin. Overall suka bagus bgt buat yg nyari2 face spray gnih ????,1
5442,"dulu aku selalu pakai ini, cuma makin kesininya ga begitu ngaruh lagi. dulu kerasa banget efeknya, kayak memperhalus sama meredakan jerawat gitu, tapi sekarang biasa aja.kalau cuci muka pakai ini kerasa banget segernya. scrubnya juga lumayan kerasa, wanginya juga enak banget, tipikal wangi yang merilekskan gitu",1
5443,"Suka banget pake pembersih wajah ini, formulanya lembut dan ga bikin kulit kering keset tapi tetep bersih. Suka ada kan tuh ya sabun cuci muka yang begitu bilas bikin kulit kering keset? Teksturnya enak, gentle banget. Untuk yang kulitnya oily, kalo pake ini bikin muka ga makin kayak kilang minyak kok, aman dan menghidrasi dengan baik.",1
5444,"gatau tapi aku ga terlalu suka iniii huhu, beli karna penasaran aja dan pengen nyoba ternyata kurang suka apalagi baunya tuh ga enak aja dan sebenernya ga bikin efek apa2 juga dikulit wajahku trus gakan beli lagi deh huhu ini juga baru pake pertama kali",0
5445,"wanginya sih enak kalem gitu, cuma dipakai wajahku jadi panas dan gatel gatel gitu. Kalo di apply dekat mata, mata jadi pedes banget. Creamnya juga agak thick gitu. Dan aku stop takut mukaku kenapa napa. Gatau kenapa dari dulu emang gak pernah cocok sih sama produknya wardah.",0
5446,"Pake ini karena ngarep komedo hilang. Tapi ternyata ngga. 
Pas dipake ada sensasi anget gitu. Enak sih. Cuma ga ngefek apa apa selain bikin seger muka. 
Terus untuk harga 17000an, produk ini dikit banget. 
Cuma bisa dipake 2x seluruh muka. ",0
5447,aku nggak cocok pakai ini. bukannya jerawat ilang ini malah numbuhin jerawat mendem gede gede gitu. mana sakit banget lagi. awalnya kupikir emang gitu prosesnya eh setelah berkali kali pemakaian selalu numbuh jerawat baru yang lebih lama disebuhin. akhirnya aku kasih ke temen yang cocok pakai ini:(,0
5448,"Ini kemaren dapet hadiah yang kemasan tube 60ml, bareng sama galactomyces essence+free alcohol tonernya. Tapi entah kenapa ketiga produk cosrx yang pertama kali aku cobain ngga cocok di kulit aku yg sensitif. Padahal udah seneng banget pas baca review kebanyakan pada cocok sama produknya cosrx.",0
5449,Baru dua kali pakai karena waktu itu jerawatan akibat pemakaian masker kain. Bau sulfurnya nyengat. Sensasi dikulit agak panas nyelekit. Sesudahnya jerawat makin meradang. Kirain bakal langsung kempes ternyata malah bertambah banyak dan meradang. dibantu emina spot gel baru bisa hilang. nggak akan pernah dicoba lagi. meskipun harganya murah bgt,0
5450,"semenjak sering bruntusan dan jerawatan aku akhirnya ganti fw yang gentle buat memperbaiki skinbarrier juga yaitu si cosrx low ph cleanser inii. teksturnya itu kaya gel bening baunya tea tree ada sedikit bau kimianya tapi gak ganggu, pake ini tuh sama sekali gak buat ketarik dan keringgg so love! busanya dikit setelah dibilas masih rada licin gitu, dan cepet banget buat ngilangin bruntusann, harganya juga masih masuk akal kokk,walapun tulisannya good morning tapi aku juga make buat malam. sekali lagi skincare itu cocok cocokan yaa. kayaknya aku bakal repurchase terus dan jadiin ini fw jangka panjang????",1
5451,"pake facial foam ini dari bulan november kalo gak salah, jaman2 masih sekolah deh yang mana muka tuh gampang bgt kusam dan berminyak, klaim untuk membersihkannya aku setuju sih! muka berasa bersih banget klo pake ini, dan berasa cerahan aja gitu. waktu kulitku msh kombinasi yg gampang minyakan , menurut ku facial foam ini enak bgt dipake nya, gabikin keset / kering, justru kenyal. tpi semenjak pandemic yg mana aku jd dirumah terus dan kulitku lagi kering2nya, aku merasa ini sabun bikin ketarik bgt dan keset gitu, gaenak lah pokoknya. akhirnya aku berenti pake bulan kemarin krn mau cari2 sabun muka yang mild dan moisturize. ",1
5452,"micellar water terenak, ter ga lengket, debest pokoknya. Langsung ngangkat kotoran yg numpuk di wajah. Abis pake ini berasa seger, recharge, dan ga kering. Agak pricey dibanding micellar water yg lain tapi ini isinya banyak dan awet banget",1
5453,"Menurutku ini biasa aja sih, pas pertama kali pake aromanya cukup menganggu & ga enak karna rada kenceng sih, tp makin kesini makin terbiasa wkwkw. Teksturnya gel tp pas di airin jd cukup foamy la ya, enak siii. Di muka aku gaada efek apa2 sih, cuma bikin muka jadi ketarik.... tapi ga nimbulin jrwt/bruntusan, cuman ga ngurangin juga. It could be better lah ya, but itâ€™s good enough because it acts like a regular gel wash aja siii",0
5454,"Ini sabun muka aku pertama kali dari jaman SMP gak pernah ganti sampai sekarang. Dia sabun muka yang tipe banyak busa dan agak kering dipakai tapi di kulit aku normal aja bikin cerah banget, halus, lembut. Dan gak bikin kulit iritasi atau breakout, cuma akhir2 ini wajah aku lebih kering dan sekitar hidung mengelupas akhirnya mencoba fw lain yang lebih gentle",1
5455,Pertama kali aku coba yang size kecil karena aku kehabisan serum yang biasanya dan belum beli lagi. Ternyata semantul itu untuk mencerahkan. Cepat banget nyerapnya dan wanginya enak. Tapi kemudian hari aku repurchase tapi hasilnya tidak semantul awal. IDKW,0
5456,"awal pake ini karena temen pake dan ngefek banget di mereka. akhirnya beli terus coba pake. tapi ga ngefek sama sekali ke jerawat aku, produknya juga gak menyerap gitu, jadinya masih nyisa di permukaan kulit, dan itu ganggu banget, baunya juga agak kurang enak buat aku",0
5457,"katanya ini toner exfoliator ya? krn ada kandungan AHA/BHA? setelah aku pake toner some by mi everyday, wajahku jd kusem bgt. akhirnya aku mencoba lg eksfoliator dan pake brand dr cosrx ini. dan hasilnya, gaada pengaruh apa2 di muka ku. pakeknya sih udah sesuai anjuran ya, 2-3X dalam seminggu. but the result is nothing. tetap kusem dan gabisa ngilangin komedo di hidung ataupun dagu. jadi, aku skip dulu deh produk ini.",0
5458,"aku pertama kali pake ini krn murah dikantong dan reviewnya bagus2, jd ceritanya mukaku sebelum gatel2 krn pake produk yg baru merk A, aku diemin mukaku selama seminggu, cm pake face wash erha aja, bedak pun aku ga pake krn dirumah aja kan. nah trus aku beli si dia nih, belum seminggu pake ada perasaan gatel jg, walau ga separah wkt pk produk sblumnya, udhlah stop dr pd kenapa2 kan",0
5459,"Micellar water tergentle yang pernah ada! Bener-bener kayak air, tapi bisa angkat kotoran. Menurutku ini the best micellar water ya, meskipun ada dupenya(malah menurutku biasa aja, mungkin karena harganya beda kali ya?) Kenapa aku bisa claim as best micellar water ever? cause even for me who has normal-to-dry skin, gak nimbulin efek keset kayak ditarik gt. Tapi, entah kenapa setiap pake ini, meski gak makeup tetep aja kayak kotor banget. Bahkan, aku udah sampe 3 kali pake tetap ada ajaa ada noda ketinggal. Wkwk",1
5460,"(Sold)Aku pake ini kurleb 1 minggu, dipake di malam hari aja, ga cocok digabungin sama serum Vit C aku huhuu, pdhl bagus banget wajah aku komedo dan sebumnya jd berkurang banget, aku mau PL isi masih 90%, 100k aja beli di sociolla 195k udah sold",1
5461,"Produk ini bener-bener bagus banget. Memiliki tekstur gel, ringan, dan gak lengket di kulit. Moisturizer ini bisa mencerahkan dan meregenerasi kulit di malam hari. Bikin kulit wajah aku jadi kenyal makin cerah. Packaging nya simple banget buat dibawa berpergian.",1
5462,"Biggg noooo, awalnya aku iseng nyobain ini product bakalan ngasih keajaiban apa si. Tapi sayaaang setelah aku coba pake product ini, yang tadinya mau fokus mencerahkan muka dan bekas jerawat tapi malah muncul jerawat batuu merahmerah gede bngt lagi sedih deh????",0
5463,"Sayang banget ngga cocok sama produk ini :') duh padahal aku tu suka banget sama teksturnya. Habis pake juga ga bikin kering ketarik. Coba pas lagi jerawatan dengan expect bisa bantu nyembuhin tapi unfortunately not. Sepertinya ada ingridients disini yang ngga cocok diaku. Ngga cocok nya dia malah jadi jerawatku keluar, kemerahan gitu dan nimbulin bekas yang sampai sekarang masih ada :'). Aku stop waktu pemakaian 1 bulanan karena baru sadar kalo ini yang bikin tambah breakout. Its ???? di aku ngga cocok belum tentu di kamu ngga cocok. So, semangat terus acne fighter❤️",0
5464,"Aku ga suka sama ini, sensasi hangatny jadi serasa pake balsem ke muka. Iuuh, ga suka. Untung cuma disuruh diemin bentar aja. Langsung cucimuka dan legaa. Ga ada perbedaan yang berarti (?) untung aja ga ada tanda-tanda ga cocok. Masih sisa satu, kupakein aja ke suami laahh~ ????????",0
5465,"pakai ponds ini sejak smp, entah cocok aja sih di kulit aku yg normal sensitif ini. foam nya yg lembut, dan mnrt ku wanginya lumayan tdk terlalu menyengat juga. setelah dibilas juga gk bikin kulit tertarik, kulit mati terasa terangkat juga berasa bersih aja. wlpn untuk mencerah kan lumayan agak lama",1
5466,"Aku yang Punya kulit rewel banget klo busa FW over dan lebay sangat2 suka dengan produk Cetaphil ini ???? setiap coba2 FW lain ujung2nya balik ke dia lagi. Dia ga ada busa nya licin dan super gentle ???? setelah pake ini kulit terasa bersih dan lembut banget. Smpe skrg aku masih pake, 2 thun pake ini udh habis 3-4 literan ????????",1
5467,"Nyobain ini karena dapet sample dan pas aku coba menurutku dia hasilnya kurang bagus dikulit kering, dia bikin kulit jadi lebih matte dan agak tone up tapi nggak kayak pond's tone up jadi tetep natural, but kayaknya kurang cocok for my dry skin karena keliatannya jadi kering bgtt kulitku padahal udah pake banyak moisturizer dan nggak aku set pake bedak, jadi ini rekomended for oily skin coz dia bikin matte. Buat beli full size kayaknya nggak deh",1
5468,"Harganya murah bgt under 10k, terus diaku ngelembabin dan ga ada efekk buruknyaa si alhamdulillah, biasanya aku jadiin toner kalo ngga campuran maskerr organik, maskernya jadii ngerasa lebih dingin dan lebih meresap gitu kalo pake ini, terus aku pake gantian kadang yang cucumber kadang lemon kalo buat toner",1
5469,"Salah satu sunscreen yang harganya affodable banget, gampang di blend dan nggak ada white cast di aku, cuman di aku teksturnya terlalu melembabkan jadi gampang berminyak, cuman bisa diakalin kok pakek bedak setelahnya",1
5470,"Pas SD aku sempet bruntusan parah dan pas aku pakein ini malah jadi semakin parah. Yeah I didn't know kalo jerawat itu nggak boleh di scrub, dan bruntusan di tengah kening aku menyebar dong jadi ke seluruh kening.",0
5471,"Face wash yang cukup bagus untuk harga yang benar-benar murah. Isinya cukup banyak dan sesuai dengan klaimnya, setelah pemakaian wajah jadi lebih cerah! Udah repurchase berkali-kali karena memang senyaman itu, teksturnya lembut banget dan wanginya juga soft. Setelah pemakaian wajah terasa benar-benar bersih tapi terasa agak kering jadi jangan lupa apply moisturizer.",1
5472,"Holy grail orang2, but it's a no for me. kata orang2 ini Bagus buat jerawat. tapii abis pake ini kering nya gila gila an dah secara waktu Itu aku pake ini waktu kulit lagi kering. di aku kurang berasa efeknya, padahal juga kerasa tingling kayak kata orang2 huhuu. packagingnya berupa tube yang tutupnya ga terlalu mudah dibuka, jadi sangat travel friendly. Repurchase? I'm so sorry kita ga jodoh neem mask????",0
5473,"Sudah pakai Pixy Protecting Mist ini sejak lama dan sampai skrg pun masih pakai. Bisa dibilang setting spray versi ekonomis. Spraynya gak terlalu halus tp masih enak kena kulit, berasa adem dan ada wanginya samar"" gitu. Untuk ngeset makeup sebetulnya ya so so lah ya, sesuai harga sih tapi lumayan bisa bikin makeup lebih nyatu dengan kulit, glowy dan gak flat banget. Yg paling kerasa sih memang klaim hidrasi dan lembabnya.",1
