,Text_Final,tokens,label,Pos,Neg
1378,awal coba semingu hasil minyak wajah kurang bruntus hilang jerawat cepat banget kempes komedo hilang lebih lembap halus pori besar kecil coba banget ful tapi belum mampu cocok banget jerawat,"['awal', 'coba', 'semingu', 'hasil', 'minyak', 'wajah', 'kurang', 'bruntus', 'hilang', 'jerawat', 'cepat', 'banget', 'kempes', 'komedo', 'hilang', 'lebih', 'lembap', 'halus', 'pori', 'besar', 'kecil', 'coba', 'banget', 'ful', 'tapi', 'belum', 'mampu', 'cocok', 'banget', 'jerawat']",1,1,0
1379,bagus padahal mingu bruntus jerawat tidak radang walaupun tapi lumayan pengaruh jerawat biasa jerawat jidat sakit engak cerah belum tapi overal bagus jerawat bruntus wangi enak segar dingin lumayan bisa hilang merah jerawat juang jerawat wajib coba,"['bagus', 'padahal', 'mingu', 'bruntus', 'jerawat', 'tidak', 'radang', 'walaupun', 'tapi', 'lumayan', 'pengaruh', 'jerawat', 'biasa', 'jerawat', 'jidat', 'sakit', 'engak', 'cerah', 'belum', 'tapi', 'overal', 'bagus', 'jerawat', 'bruntus', 'wangi', 'enak', 'segar', 'dingin', 'lumayan', 'bisa', 'hilang', 'merah', 'jerawat', 'juang', 'jerawat', 'wajib', 'coba']",1,1,0
1380,produk benar kerja bantu angkat mati efek mencerahkanya banget tapi efek lembap tidak kadang suka perih tidak tapi bekas jerawat jauh lumayan pudar bareng,"['produk', 'benar', 'kerja', 'bantu', 'angkat', 'mati', 'efek', 'mencerahkanya', 'banget', 'tapi', 'efek', 'lembap', 'tidak', 'kadang', 'suka', 'perih', 'tidak', 'tapi', 'bekas', 'jerawat', 'jauh', 'lumayan', 'pudar', 'bareng']",1,1,0
1381,coba rangkai klaim angkat kotor mati lembap bau mirip banget minyak putih repurchase tapi rangkai rasa tidak pengaruh,"['coba', 'rangkai', 'klaim', 'angkat', 'kotor', 'mati', 'lembap', 'bau', 'mirip', 'banget', 'minyak', 'putih', 'repurchase', 'tapi', 'rangkai', 'rasa', 'tidak', 'pengaruh']",1,1,0
1382,eksfoliasi awal jujur benar bagus sabar purging lama hampir lebih benar halus banget tekstur bakal baik banget tapi kurang benar purging purging benar jerawat tapi lebih bakal hasil,"['eksfoliasi', 'awal', 'jujur', 'benar', 'bagus', 'sabar', 'purging', 'lama', 'hampir', 'lebih', 'benar', 'halus', 'banget', 'tekstur', 'bakal', 'baik', 'banget', 'tapi', 'kurang', 'benar', 'purging', 'purging', 'benar', 'jerawat', 'tapi', 'lebih', 'bakal', 'hasil']",0,0,1
1383,suka tapi banget tap tapi langsung rasa cerah rutinitas rasa bersih engak kapas kotor angkat jerawat lebih coling down tapi senang efek cerah bantu bersih belum bisa benar bersih walaupun double bersih benar eksfoliasi tidak pakai tidak tapi eksfoliasi cukup gentle tapi corect,"['suka', 'tapi', 'banget', 'tap', 'tapi', 'langsung', 'rasa', 'cerah', 'rutinitas', 'rasa', 'bersih', 'engak', 'kapas', 'kotor', 'angkat', 'jerawat', 'lebih', 'coling', 'down', 'tapi', 'senang', 'efek', 'cerah', 'bantu', 'bersih', 'belum', 'bisa', 'benar', 'bersih', 'walaupun', 'double', 'bersih', 'benar', 'eksfoliasi', 'tidak', 'pakai', 'tidak', 'tapi', 'eksfoliasi', 'cukup', 'gentle', 'tapi', 'corect']",1,1,0
1384,aroma aroma obat rada rada busa cair pedih mata hati hati pemakaianya lumayan cerah biasa bintik bintik bingung bruntus bruntus banyak bruntus beda jerawat timbul,"['aroma', 'aroma', 'obat', 'rada', 'rada', 'busa', 'cair', 'pedih', 'mata', 'hati', 'hati', 'pemakaianya', 'lumayan', 'cerah', 'biasa', 'bintik', 'bintik', 'bingung', 'bruntus', 'bruntus', 'banyak', 'bruntus', 'beda', 'jerawat', 'timbul']",0,0,1
1385,serum tidak benar cukup gentle eksfoliasi tapi benar tidak bareng serum tidak rasa keras serum tenang lembap banget,"['serum', 'tidak', 'benar', 'cukup', 'gentle', 'eksfoliasi', 'tapi', 'benar', 'tidak', 'bareng', 'serum', 'tidak', 'rasa', 'keras', 'serum', 'tenang', 'lembap', 'banget']",0,0,1
1386,awal breakout habis tidak cocok akhir direkomendasin enak segar kurang merah bruntus akibat breakout banyak hampir belum ubah signifikan klaim tapi lumayan bisa sedikit baik tekstur kecil pori kurang bruntus tapi sedikit banget bagus sabar repurchase,"['awal', 'breakout', 'habis', 'tidak', 'cocok', 'akhir', 'direkomendasin', 'enak', 'segar', 'kurang', 'merah', 'bruntus', 'akibat', 'breakout', 'banyak', 'hampir', 'belum', 'ubah', 'signifikan', 'klaim', 'tapi', 'lumayan', 'bisa', 'sedikit', 'baik', 'tekstur', 'kecil', 'pori', 'kurang', 'bruntus', 'tapi', 'sedikit', 'banget', 'bagus', 'sabar', 'repurchase']",1,1,0
1387,eksfoliasi awal hasil mantap banget benar benar sunscren hilang banget kusam sinar bruntus kecil kecil hilang minguan,"['eksfoliasi', 'awal', 'hasil', 'mantap', 'banget', 'benar', 'benar', 'sunscren', 'hilang', 'banget', 'kusam', 'sinar', 'bruntus', 'kecil', 'kecil', 'hilang', 'minguan']",1,1,0
1388,awal coba langsung serum mosturizer banyak klaim tidak sedikit ubah tapi habis,"['awal', 'coba', 'langsung', 'serum', 'mosturizer', 'banyak', 'klaim', 'tidak', 'sedikit', 'ubah', 'tapi', 'habis']",0,0,1
1389,ekspektasi tingi banyak cocok akhir sabar tapi bruntus tidak hilang parah bekas belum,"['ekspektasi', 'tingi', 'banyak', 'cocok', 'akhir', 'sabar', 'tapi', 'bruntus', 'tidak', 'hilang', 'parah', 'bekas', 'belum']",0,0,1
1390,benar benar sedih tidak cocok cukup boming produk sangat bagus jerawat akhir racun produk parah jerawat akhir paksa lepas,"['benar', 'benar', 'sedih', 'tidak', 'cocok', 'cukup', 'boming', 'produk', 'sangat', 'bagus', 'jerawat', 'akhir', 'racun', 'produk', 'parah', 'jerawat', 'akhir', 'paksa', 'lepas']",0,0,1
1391,ajaib takut coba tagih asal kusam banget tekstur tidak rata banyak bruntus bekas jerawat coba ramai banget belum habis botol bruntus hilang tekstur baik tidak kusam aktif tidak bisa hindar kotor tapi cukup bantu baik banget meski rutinitas plump ampoule jangan lupa sunscren,"['ajaib', 'takut', 'coba', 'tagih', 'asal', 'kusam', 'banget', 'tekstur', 'tidak', 'rata', 'banyak', 'bruntus', 'bekas', 'jerawat', 'coba', 'ramai', 'banget', 'belum', 'habis', 'botol', 'bruntus', 'hilang', 'tekstur', 'baik', 'tidak', 'kusam', 'aktif', 'tidak', 'bisa', 'hindar', 'kotor', 'tapi', 'cukup', 'bantu', 'baik', 'banget', 'meski', 'rutinitas', 'plump', 'ampoule', 'jangan', 'lupa', 'sunscren']",1,1,0
1392,ajaib rednes bruntus hilang mulus tolong ujung bruntus bawah rednes produk breakout sudzon purging muncul banyak jerawat awal tapi salah besar sembuh,"['ajaib', 'rednes', 'bruntus', 'hilang', 'mulus', 'tolong', 'ujung', 'bruntus', 'bawah', 'rednes', 'produk', 'breakout', 'sudzon', 'purging', 'muncul', 'banyak', 'jerawat', 'awal', 'tapi', 'salah', 'besar', 'sembuh']",1,1,0
1393,coba fulnya guna banget jerawat kecil jarang muncul jidat bersih semkain lama benar tidak liat efek lanjutanya tapi jauh nyaman tidak iritasi cocok,"['coba', 'fulnya', 'guna', 'banget', 'jerawat', 'kecil', 'jarang', 'muncul', 'jidat', 'bersih', 'semkain', 'lama', 'benar', 'tidak', 'liat', 'efek', 'lanjutanya', 'tapi', 'jauh', 'nyaman', 'tidak', 'iritasi', 'cocok']",1,1,0
1394,awal tarik produk cantik akhir tekstur cair banget biasa suka aroma sensasi sejuk aplikasi segar bruntus langsung hilang jerawat besar kompres tenang jerawat lama cerah tuang kapas kusam,"['awal', 'tarik', 'produk', 'cantik', 'akhir', 'tekstur', 'cair', 'banget', 'biasa', 'suka', 'aroma', 'sensasi', 'sejuk', 'aplikasi', 'segar', 'bruntus', 'langsung', 'hilang', 'jerawat', 'besar', 'kompres', 'tenang', 'jerawat', 'lama', 'cerah', 'tuang', 'kapas', 'kusam']",1,1,0
1395,tidak produk bruntus jidat benar hilang mulus tapi tidak efect banget biasa sangat hidrasi,"['tidak', 'produk', 'bruntus', 'jidat', 'benar', 'hilang', 'mulus', 'tapi', 'tidak', 'efect', 'banget', 'biasa', 'sangat', 'hidrasi']",1,1,0
1396,rawat kandung tapi tidak kuat konsentrasi tapi coba kandung rekomendasi banget coba,"['rawat', 'kandung', 'tapi', 'tidak', 'kuat', 'konsentrasi', 'tapi', 'coba', 'kandung', 'rekomendasi', 'banget', 'coba']",1,1,0
1397,bantu kurang komedo cocok eksfoliasi kandung rendah tidak tekstur cair bareng centelanya tenang mantap,"['bantu', 'kurang', 'komedo', 'cocok', 'eksfoliasi', 'kandung', 'rendah', 'tidak', 'tekstur', 'cair', 'bareng', 'centelanya', 'tenang', 'mantap']",1,1,0
1398,eksfoliasi awal awal tidak tidak cocok efek lumayan bisa angkat kotor tidak angkat double bersih,"['eksfoliasi', 'awal', 'awal', 'tidak', 'tidak', 'cocok', 'efek', 'lumayan', 'bisa', 'angkat', 'kotor', 'tidak', 'angkat', 'double', 'bersih']",1,1,0
1399,rasa komedo kurang eksfoliasi tidak wangi aneh tekstur cair kapas tipis kasar perih repurchase tidak tidak pengaruh eksfoliasi kurang ling serum eksfoliasi,"['rasa', 'komedo', 'kurang', 'eksfoliasi', 'tidak', 'wangi', 'aneh', 'tekstur', 'cair', 'kapas', 'tipis', 'kasar', 'perih', 'repurchase', 'tidak', 'tidak', 'pengaruh', 'eksfoliasi', 'kurang', 'ling', 'serum', 'eksfoliasi']",0,0,1
1400,bagus banget tapi tidak kerja tidak ubah bekas shope,"['bagus', 'banget', 'tapi', 'tidak', 'kerja', 'tidak', 'ubah', 'bekas', 'shope']",0,0,1
1401,bagus banget coba eksfoliasi gentle pakai bisa cerah bruntus komedo reaksi tidak purging butuh kandung lebih tingi tidak pakai bekas lengkap pemakain bersih bisa,"['bagus', 'banget', 'coba', 'eksfoliasi', 'gentle', 'pakai', 'bisa', 'cerah', 'bruntus', 'komedo', 'reaksi', 'tidak', 'purging', 'butuh', 'kandung', 'lebih', 'tingi', 'tidak', 'pakai', 'bekas', 'lengkap', 'pemakain', 'bersih', 'bisa']",1,1,0
1402,tekstur cair mirip tidak biasa semingu kadang habis berat lama rasa kotor banget ampun angkat kotor tidak angkat bersih lumayan kurang pori sumbat suka,"['tekstur', 'cair', 'mirip', 'tidak', 'biasa', 'semingu', 'kadang', 'habis', 'berat', 'lama', 'rasa', 'kotor', 'banget', 'ampun', 'angkat', 'kotor', 'tidak', 'angkat', 'bersih', 'lumayan', 'kurang', 'pori', 'sumbat', 'suka']",1,1,0
1403,mingu tidak sering tapi iritasi merah bruntus sensitif tidak pakai hilang tapi nadimad sociola,"['mingu', 'tidak', 'sering', 'tapi', 'iritasi', 'merah', 'bruntus', 'sensitif', 'tidak', 'pakai', 'hilang', 'tapi', 'nadimad', 'sociola']",0,0,1
1404,efek langsung asa awal sok lebih halus tekstur lebih baik mampu samar noda jerawat habis tidak efek negatif bukan sensitif,"['efek', 'langsung', 'asa', 'awal', 'sok', 'lebih', 'halus', 'tekstur', 'lebih', 'baik', 'mampu', 'samar', 'noda', 'jerawat', 'habis', 'tidak', 'efek', 'negatif', 'bukan', 'sensitif']",1,1,0
1405,bingung tidak hasil signifikan produk baik baik tidak keluh tidak efek tidak lama asa hidrasi baik segar lembap sensitif aman banget tidak hilang iritasi coba penasaran,"['bingung', 'tidak', 'hasil', 'signifikan', 'produk', 'baik', 'baik', 'tidak', 'keluh', 'tidak', 'efek', 'tidak', 'lama', 'asa', 'hidrasi', 'baik', 'segar', 'lembap', 'sensitif', 'aman', 'banget', 'tidak', 'hilang', 'iritasi', 'coba', 'penasaran']",1,1,0
1406,tidak pengaruh benar benar tidak pengaruh faktor persentasi kecil untung tapi coba eksfoliasi persentasi kecil,"['tidak', 'pengaruh', 'benar', 'benar', 'tidak', 'pengaruh', 'faktor', 'persentasi', 'kecil', 'untung', 'tapi', 'coba', 'eksfoliasi', 'persentasi', 'kecil']",0,0,1
1407,bingung banget produk klaim positif tapi tidak pengaruh tidak breakout tapi tidak pengaruh padahal botol habis banget pengaruh,"['bingung', 'banget', 'produk', 'klaim', 'positif', 'tapi', 'tidak', 'pengaruh', 'tidak', 'breakout', 'tapi', 'tidak', 'pengaruh', 'padahal', 'botol', 'habis', 'banget', 'pengaruh']",0,0,1
1408,eksfoliasi bawa lebih hidrasi gampang kandung tapi tidak bisa bareng eksfoliasi walaupun gampang alam eksfoliasi akhir jerawat tapi selain aman banget tidak purging lembut,"['eksfoliasi', 'bawa', 'lebih', 'hidrasi', 'gampang', 'kandung', 'tapi', 'tidak', 'bisa', 'bareng', 'eksfoliasi', 'walaupun', 'gampang', 'alam', 'eksfoliasi', 'akhir', 'jerawat', 'tapi', 'selain', 'aman', 'banget', 'tidak', 'purging', 'lembut']",1,1,0
1409,bekas jarang pakai original sociola bisa langsung whatsap rugi cepat,"['bekas', 'jarang', 'pakai', 'original', 'sociola', 'bisa', 'langsung', 'whatsap', 'rugi', 'cepat']",1,1,0
1410,eksfoliasi produk punya tentu kerja cukup baik tapi lama kelam semkain keras akhir coba kandung jauh lebih sedikit ringan awal cemas tidak pengaruh tapi cocok banget tidak lembut bisa tidak aneh aneh aman aman paraben fre silikon fre aman harga cukup jangkau kemas simpel elegan suka kemas produk produk efek ering jerawat tidak kering tapi eksfoliasi kenyal bersih mulus masalah komedo banyak tidak ampuh komedo tapi serius asli tidak komedo putih efek bagus benar benar kerja tapi suka repurchase tapi penasaran eksfoliasi lokal tapi cinta betul galau,"['eksfoliasi', 'produk', 'punya', 'tentu', 'kerja', 'cukup', 'baik', 'tapi', 'lama', 'kelam', 'semkain', 'keras', 'akhir', 'coba', 'kandung', 'jauh', 'lebih', 'sedikit', 'ringan', 'awal', 'cemas', 'tidak', 'pengaruh', 'tapi', 'cocok', 'banget', 'tidak', 'lembut', 'bisa', 'tidak', 'aneh', 'aneh', 'aman', 'aman', 'paraben', 'fre', 'silikon', 'fre', 'aman', 'harga', 'cukup', 'jangkau', 'kemas', 'simpel', 'elegan', 'suka', 'kemas', 'produk', 'produk', 'efek', 'ering', 'jerawat', 'tidak', 'kering', 'tapi', 'eksfoliasi', 'kenyal', 'bersih', 'mulus', 'masalah', 'komedo', 'banyak', 'tidak', 'ampuh', 'komedo', 'tapi', 'serius', 'asli', 'tidak', 'komedo', 'putih', 'efek', 'bagus', 'benar', 'benar', 'kerja', 'tapi', 'suka', 'repurchase', 'tapi', 'penasaran', 'eksfoliasi', 'lokal', 'tapi', 'cinta', 'betul', 'galau']",1,1,0
1411,bekas salah bekas tidak pakai kurang tumpuk lebih bisa,"['bekas', 'salah', 'bekas', 'tidak', 'pakai', 'kurang', 'tumpuk', 'lebih', 'bisa']",1,1,0
1412,produk bisa hilang komedo enak banget komedo gampang muncul jerawat engak tapi semkain tambah akhir bahan tngi tapi rekomendasi coba,"['produk', 'bisa', 'hilang', 'komedo', 'enak', 'banget', 'komedo', 'gampang', 'muncul', 'jerawat', 'engak', 'tapi', 'semkain', 'tambah', 'akhir', 'bahan', 'tngi', 'tapi', 'rekomendasi', 'coba']",1,1,0
1413,eksfoliasi banget rasa lebih mulus tidak purging suka harga jangkau eksfoliasi banyak banget,"['eksfoliasi', 'banget', 'rasa', 'lebih', 'mulus', 'tidak', 'purging', 'suka', 'harga', 'jangkau', 'eksfoliasi', 'banyak', 'banget']",1,1,0
1414,wajib coba cinta aman banget tidak baik tekstur banget banyak jerawat kecil kecil jidat keren banget,"['wajib', 'coba', 'cinta', 'aman', 'banget', 'tidak', 'baik', 'tekstur', 'banget', 'banyak', 'jerawat', 'kecil', 'kecil', 'jidat', 'keren', 'banget']",1,1,0
1415,banget tahun punya tapi jarang jarang semkain komedo lebih ampuh eksfoliasi buang banyak banget tapi rekomendasi eksfoliasi aman purging tidak parah banget tidak semingu,"['banget', 'tahun', 'punya', 'tapi', 'jarang', 'jarang', 'semkain', 'komedo', 'lebih', 'ampuh', 'eksfoliasi', 'buang', 'banyak', 'banget', 'tapi', 'rekomendasi', 'eksfoliasi', 'aman', 'purging', 'tidak', 'parah', 'banget', 'tidak', 'semingu']",0,0,1
1416,produk eksfoliasi eksfoliasi persentasi rendah aman produk mengunakan kapas tidak rasa cekit cekit biasa semingu tapi rasa muncul bruntus jidat merah lebih sensitif akhir treatment jerawat jerawat lebih cepat ering kempes,"['produk', 'eksfoliasi', 'eksfoliasi', 'persentasi', 'rendah', 'aman', 'produk', 'mengunakan', 'kapas', 'tidak', 'rasa', 'cekit', 'cekit', 'biasa', 'semingu', 'tapi', 'rasa', 'muncul', 'bruntus', 'jidat', 'merah', 'lebih', 'sensitif', 'akhir', 'treatment', 'jerawat', 'jerawat', 'lebih', 'cepat', 'ering', 'kempes']",0,0,1
1417,sangat eksfoliasi produk suka coba eksfoliasi eksfoliasi takut muncul efek negatif tapi awal tidak efek aneh semingu rasa lebih bersih les tekstur harga gin produk awet aplikasi suka,"['sangat', 'eksfoliasi', 'produk', 'suka', 'coba', 'eksfoliasi', 'eksfoliasi', 'takut', 'muncul', 'efek', 'negatif', 'tapi', 'awal', 'tidak', 'efek', 'aneh', 'semingu', 'rasa', 'lebih', 'bersih', 'les', 'tekstur', 'harga', 'gin', 'produk', 'awet', 'aplikasi', 'suka']",1,1,0
1418,lama tidak breakout bagus banget bisa eksfoliasi bisa pakai produk parfum fre cocok sensitif,"['lama', 'tidak', 'breakout', 'bagus', 'banget', 'bisa', 'eksfoliasi', 'bisa', 'pakai', 'produk', 'parfum', 'fre', 'cocok', 'sensitif']",1,1,0
1419,semingu tidak efek engak akhir henti tidak efek tidak rasa untung tidak cocok tidak sedih,"['semingu', 'tidak', 'efek', 'engak', 'akhir', 'henti', 'tidak', 'efek', 'tidak', 'rasa', 'untung', 'tidak', 'cocok', 'tidak', 'sedih']",0,0,1
1420,tidak cocok coba breakout parah jerawat coba tapi jerawat tapi penasaran habis habis pasrah tidak cocok padahal coba kandung tidak banyak semingu tidak efek breakout lama pori besar,"['tidak', 'cocok', 'coba', 'breakout', 'parah', 'jerawat', 'coba', 'tapi', 'jerawat', 'tapi', 'penasaran', 'habis', 'habis', 'pasrah', 'tidak', 'cocok', 'padahal', 'coba', 'kandung', 'tidak', 'banyak', 'semingu', 'tidak', 'efek', 'breakout', 'lama', 'pori', 'besar']",0,0,1
1421,eksfoliasi cocok angkat komedo lumayan tapi lebih baik hindar mungkin iritasi coba dishope tidak besar harga lebih murah,"['eksfoliasi', 'cocok', 'angkat', 'komedo', 'lumayan', 'tapi', 'lebih', 'baik', 'hindar', 'mungkin', 'iritasi', 'coba', 'dishope', 'tidak', 'besar', 'harga', 'lebih', 'murah']",1,1,0
1422,eksfoliasi kandung kusam banget akhir coba eksfoliasi hasil tidak pengaruh anjur semingu tapi hasil kusam tidak bisa hilang komedo hidung atau skip produk,"['eksfoliasi', 'kandung', 'kusam', 'banget', 'akhir', 'coba', 'eksfoliasi', 'hasil', 'tidak', 'pengaruh', 'anjur', 'semingu', 'tapi', 'hasil', 'kusam', 'tidak', 'bisa', 'hilang', 'komedo', 'hidung', 'atau', 'skip', 'produk']",0,0,1
1423,eksfoliasi mantap kurang greget efek eksfoliasi tapi rekomendasi coba eksfoliasi lumayan,"['eksfoliasi', 'mantap', 'kurang', 'greget', 'efek', 'eksfoliasi', 'tapi', 'rekomendasi', 'coba', 'eksfoliasi', 'lumayan']",1,1,0
1424,banget awal coba breakout tapi hasil bagus reda jerawat sangat kandung benar hampir tidak asa eksfoliasi tapi bagus jerawat rasa facemist segar jerawat lebih bagus kompres asa hasil tapi boros mahal hasil harga gin bisa produk lebih baik tapi rekomendasi jerawat sensitif tidak bisa kandung tingi,"['banget', 'awal', 'coba', 'breakout', 'tapi', 'hasil', 'bagus', 'reda', 'jerawat', 'sangat', 'kandung', 'benar', 'hampir', 'tidak', 'asa', 'eksfoliasi', 'tapi', 'bagus', 'jerawat', 'rasa', 'facemist', 'segar', 'jerawat', 'lebih', 'bagus', 'kompres', 'asa', 'hasil', 'tapi', 'boros', 'mahal', 'hasil', 'harga', 'gin', 'bisa', 'produk', 'lebih', 'baik', 'tapi', 'rekomendasi', 'jerawat', 'sensitif', 'tidak', 'bisa', 'kandung', 'tingi']",1,1,0
1425,eksfoliasi banget gentle sempat tidak liat efek cocok mulai jalan eksfoliasi cocok tapi tidak tidak kerja rating bekas kadaluarsa,"['eksfoliasi', 'banget', 'gentle', 'sempat', 'tidak', 'liat', 'efek', 'cocok', 'mulai', 'jalan', 'eksfoliasi', 'cocok', 'tapi', 'tidak', 'tidak', 'kerja', 'rating', 'bekas', 'kadaluarsa']",0,0,1
1426,eksfoliasi berani golong eksfoliasi cukup encer banget bening bau tidak aneh tidak banget tidak asa perih rasa komedo komedo hidung bersih jerawat tidak matang jerawat hidrasi produk kulit tidak dehidrasi,"['eksfoliasi', 'berani', 'golong', 'eksfoliasi', 'cukup', 'encer', 'banget', 'bening', 'bau', 'tidak', 'aneh', 'tidak', 'banget', 'tidak', 'asa', 'perih', 'rasa', 'komedo', 'komedo', 'hidung', 'bersih', 'jerawat', 'tidak', 'matang', 'jerawat', 'hidrasi', 'produk', 'kulit', 'tidak', 'dehidrasi']",1,1,0
1427,bekas comerce awal berani eksfoliasi hidung tapi rasa perih banyak banget,"['bekas', 'comerce', 'awal', 'berani', 'eksfoliasi', 'hidung', 'tapi', 'rasa', 'perih', 'banyak', 'banget']",0,0,1
1428,awal eksfoliasi produk kemas tekstur cair bagus bisa bruntus hilang produk rasa segar komedo kurang benar benar bisa baik tekstur walaupun belum bisa samar pori pori,"['awal', 'eksfoliasi', 'produk', 'kemas', 'tekstur', 'cair', 'bagus', 'bisa', 'bruntus', 'hilang', 'produk', 'rasa', 'segar', 'komedo', 'kurang', 'benar', 'benar', 'bisa', 'baik', 'tekstur', 'walaupun', 'belum', 'bisa', 'samar', 'pori', 'pori']",1,1,0
1429,rekomendasi banget coba coba eksfoliasi rendah cocok banget langsung fulsize langsung coba tidak reaksi aneh aneh awal coba ubah dahi bruntus rada pudar tapi asa tidak bau tidak masalah,"['rekomendasi', 'banget', 'coba', 'coba', 'eksfoliasi', 'rendah', 'cocok', 'banget', 'langsung', 'fulsize', 'langsung', 'coba', 'tidak', 'reaksi', 'aneh', 'aneh', 'awal', 'coba', 'ubah', 'dahi', 'bruntus', 'rada', 'pudar', 'tapi', 'asa', 'tidak', 'bau', 'tidak', 'masalah']",1,1,0
